word	paradigm_class	confidence	probability
हमलावर	F3	predicted_high	0.8633
हमसफ़र	F3	predicted_high	0.8019
हयंद	M2	predicted_medium	0.7063
हयबर	M2	predicted_medium	0.6776
हयारोहण	M2	predicted_high	0.8630
हरगौरीरस	M2	predicted_high	0.9298
हरण	M2	predicted_medium	0.6949
हरसिंगार	M2	predicted_high	0.9267
हरावल	M2	predicted_medium	0.7885
हरितोपल	F3	predicted_medium	0.7291
हरिप्रिय	M2	predicted_medium	0.6549
हरिसुत	F3	predicted_medium	0.7388
हर्र	M2	predicted_medium	0.7064
हर्फ़	F3	predicted_medium	0.7118
हरड	M2	predicted_medium	0.6784
हलंत	M2	predicted_high	0.8730
हविष्य	M2	predicted_high	0.9675
हस्तरेखाविद्	M2	predicted_high	0.9966
हस्तावरण	M2	predicted_high	0.9906
हस्तास्त्र	M2	predicted_high	0.9475
हस्तोपकरण	M2	predicted_high	0.9360
हाँफ	F3	predicted_medium	0.7448
हाथीघर	M2	predicted_high	0.9915
हाथीवान	M2	predicted_high	0.9876
हाफिज	M2	predicted_medium	0.6740
हाव	M2	predicted_medium	0.7760
हावभाव	M2	predicted_high	0.9276
हास्य	M2	predicted_medium	0.6725
हास्यबोध	M2	predicted_high	0.8468
हाड	M2	predicted_medium	0.7172
हिंडोल	M2	predicted_high	0.9303
हिंताल	M2	predicted_medium	0.7689
हिम	M2	predicted_medium	0.7922
हिमंचल	M2	predicted_high	0.9340
हिमंत	M2	predicted_medium	0.7165
हिमजन	M2	predicted_high	0.8762
हिमालयज	M2	predicted_high	0.8451
हिरण्यकश्यप	M2	predicted_high	0.9975
हिफ़ाज़त	F3	predicted_high	0.8043
हीरामन	F3	predicted_medium	0.7188
हीलियम	F3	predicted_medium	0.7114
हुकुम	M2	predicted_high	0.8554
हुजूम	M2	predicted_high	0.8363
हूर	M2	predicted_medium	0.7053
हृदय	F3	predicted_medium	0.6959
हेरोइन	M2	predicted_high	0.8605
हेल	M2	predicted_medium	0.6693
हैडिंब	M2	predicted_high	0.8413
हॉस्टल	M2	predicted_high	0.8067
होरिहार	M2	predicted_medium	0.7757
होलसेल	M2	predicted_high	0.9271
होलिकोत्सव	M2	predicted_high	0.8277
होलिहार	M2	predicted_high	0.9749
हौल	M2	predicted_medium	0.6553
ह्दय	F3	predicted_medium	0.6718
ह्रस्व	M2	predicted_high	0.8555
हज़म	M2	predicted_medium	0.7269
क़दर	F3	predicted_medium	0.7710
क़ुरबान	M2	predicted_medium	0.7779
क़ुर्बान	M2	predicted_high	0.8273
क़ौआल	F3	predicted_high	0.8390
क़ौल	F3	predicted_medium	0.7840
ख़मीर	F3	predicted_medium	0.7816
ख़राद	F3	predicted_high	0.8787
ख़रीददार	F3	predicted_medium	0.7294
ख़सम	F3	predicted_high	0.8131
ख़ानदान	F3	predicted_medium	0.7899
ख़ौफ़	F3	predicted_high	0.9359
ख़्वाब	M2	predicted_medium	0.6893
ग़नीमत	F3	predicted_high	0.9691
ग़रीब	F3	predicted_medium	0.7673
ग़रज़	F3	predicted_medium	0.6582
ग़लत	F3	predicted_high	0.9424
ग़ुबार	F3	predicted_high	0.9098
ग़ैर	F3	predicted_medium	0.6686
ग़ैरक़ानूनीपन	M2	predicted_medium	0.7726
ग़ज़क	F3	predicted_medium	0.6859
ग़ज़ल	F3	predicted_medium	0.7095
ज़ंग	M2	predicted_medium	0.7902
ज़ंजीर	M2	predicted_medium	0.7984
ज़नख़ापन	M2	predicted_high	0.9210
ज़मानत	F3	predicted_high	0.9078
ज़मीकंद	F3	predicted_medium	0.7392
ज़ाजिम	M2	predicted_medium	0.6778
ज़िद	F3	predicted_medium	0.7876
ज़िद्दीपन	F3	predicted_medium	0.7992
ज़िल्द	M2	predicted_medium	0.6700
ज़ेब	F3	predicted_medium	0.6564
ज़ख़्म	M2	predicted_medium	0.7324
फ़तूह	F3	predicted_high	0.9384
फ़नकार	M2	predicted_medium	0.6648
फ़ादर	F3	predicted_high	0.8574
फ़ालिज	F3	predicted_medium	0.7384
फ़िक्स्ड	F3	predicted_medium	0.7149
फ़ीलवान	F3	predicted_medium	0.7671
फ़ोन	F3	predicted_medium	0.6838
फ़्रेम	F3	predicted_medium	0.6896
फ़क़ीर	F3	predicted_high	0.8125
फ़ख़्र	F3	predicted_high	0.8170
फ़ज़ीअत	F3	predicted_high	0.9210
फ़ज़ीहत	F3	predicted_high	0.9658
फ़ज़ूलख़र्च	M2	predicted_high	0.9143
