surface	gold_lemma	gold_asp	gold_ten	gold_mood	gold_gen	gold_num	gold_per	vtype	confidence	cpos	failure_type	n_predicted	pred_lemmas	file	line_no
कर	कर				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	357
करे	कर					S		participle	low	VM	wrong_features	1	कर	file-doli_banaam_arthi.dat	369
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	371
बताओ	बता					S		finite	low	VM	wrong_features	1	बता	file-doli_banaam_arthi.dat	376
आ	आ				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	382
NULL	null							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	387
कर	कर							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	392
आये	आ				M	S		participle	low	VM	wrong_lemma	1	आय	file-doli_banaam_arthi.dat	393
कर	कर							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	409
आया	आ				M	S		participle	low	VM	wrong_lemma	1	आय	file-doli_banaam_arthi.dat	410
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	413
खटक	खटक				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	415
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	428
होगी	हो				F	S		participle	low	VM	wrong_lemma	1	होग	file-doli_banaam_arthi.dat	438
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	445
कर	कर					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	450
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	458
मिल	मिल				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	464
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	468
NULL	null							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	474
कमा	कमा				M	P		participle	low	VM	wrong_lemma	1	कम	file-doli_banaam_arthi.dat	480
NULL	null							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	491
होगी	हो				F	S		participle	low	VM	wrong_lemma	1	होग	file-doli_banaam_arthi.dat	496
कट	कट					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	502
चाहिये	चाहिये							finite	medium	VM	wrong_lemma	3	चाह|चाहि|चाहिय	file-doli_banaam_arthi.dat	509
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	514
देख	देख				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	517
छोड़कर	छोड							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	520
फेंक	फेंक				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	522
पड़ती	पड				F	S		participle	low	VM	wrong_lemma	2	पड़|पड़त	file-doli_banaam_arthi.dat	535
भटक	भटक				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	543
सुधर	सुधर				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	550
बेच	बेच				M	P		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	555
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	563
हो	हो				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	570
बिताये	बिता					S		finite	low	VM	wrong_features	2	बिता|बिताय	file-doli_banaam_arthi.dat	579
हो	हो				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	586
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	592
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	596
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	614
होगा	हो				M	S		participle	low	VM	wrong_lemma	1	होग	file-doli_banaam_arthi.dat	619
कर	कर							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	627
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	636
करके	कर							participle	low	VM	wrong_lemma	1	करक	file-doli_banaam_arthi.dat	646
करवा	करा					S		participle	low	VM	wrong_lemma	1	करव	file-doli_banaam_arthi.dat	662
हो	हो				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	666
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	678
आ	आ				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	693
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	697
समझ	समझ					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	704
काटेगें	काट				M	S		finite	low	VM	wrong_lemma	1	काटेग	file-doli_banaam_arthi.dat	718
देख	देख					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	722
दे	दे				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	733
कह	कह				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	736
कर	कर					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	739
ले	ले							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	749
दिखा	दिखा				M			participle	low	VM	wrong_lemma	1	दिख	file-doli_banaam_arthi.dat	751
करवाने	करा					S		participle	low	VM	wrong_lemma	2	करवा|करवान	file-doli_banaam_arthi.dat	767
लेकर	ले							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	773
होगा	हो				M	S		participle	low	VM	wrong_lemma	1	होग	file-doli_banaam_arthi.dat	778
NULL	null							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	781
मान	मान					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	794
लेते	ले				M	S		participle	low	VM	wrong_features	2	ले|लेत	file-doli_banaam_arthi.dat	809
मुक़र	मुकर				M	P		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	810
सेंकने	सेंक				M	P		participle	low	VM	wrong_features	2	सेंक|सेंकन	file-doli_banaam_arthi.dat	815
बता	बता					S		participle	low	VM	wrong_lemma	1	बत	file-doli_banaam_arthi.dat	822
लिखा	लिखा					P		participle	low	VM	wrong_lemma	1	लिख	file-doli_banaam_arthi.dat	839
हो	हो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	857
हो	हो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	867
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	872
बने	बन					S		participle	low	VM	wrong_features	1	बन	file-doli_banaam_arthi.dat	876
जाने	जान				M	S		participle	low	VM	wrong_features	2	जा|जान	file-doli_banaam_arthi.dat	880
थक	थक				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	898
करो	कर					S		finite	low	VM	wrong_features	1	कर	file-doli_banaam_arthi.dat	901
आ	आ					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	905
दूँ	दे					S		unknown	none	VAUX	no_analysis	0		file-doli_banaam_arthi.dat	909
होगा	हो				M	S		participle	low	VM	wrong_lemma	1	होग	file-doli_banaam_arthi.dat	915
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	925
हैं	है					P		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	929
परोस	परोस							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	946
खायीं	खा				F	S		participle	medium	VM	wrong_features	2	खा|खाय	file-doli_banaam_arthi.dat	949
खा	खा				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	953
चिल्ला	चिल्ला							participle	low	VM	wrong_lemma	1	चिल्ल	file-doli_banaam_arthi.dat	974
दौड़ी	दौड				F	S		participle	low	VM	wrong_lemma	1	दौड़	file-doli_banaam_arthi.dat	979
लगाकर	लगा							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	985
पाकर	पा							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	990
आ	आ					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	992
देखकर	देख							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	996
रह	रह					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	998
करके	कर							participle	low	VM	wrong_lemma	1	करक	file-doli_banaam_arthi.dat	1002
हो	हो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1008
लेकर	ले							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1011
रो	रो							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1012
हो	है					S		unknown	none	VAUX	no_analysis	0		file-doli_banaam_arthi.dat	1014
देखकर	देख							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1033
कर	कर				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1036
लगाकर	लगा							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1046
रो	रो				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1047
हो	हो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1059
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1067
होगा	हो				M	S		participle	low	VM	wrong_lemma	1	होग	file-doli_banaam_arthi.dat	1070
सुनो	सुन					S		finite	low	VM	wrong_features	1	सुन	file-doli_banaam_arthi.dat	1075
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1081
सुनाओ	सुना					S		finite	low	VM	wrong_features	1	सुना	file-doli_banaam_arthi.dat	1083
हो	हो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1089
पड़ते	पड				M	S		participle	low	VM	wrong_lemma	2	पड़|पड़त	file-doli_banaam_arthi.dat	1093
होकर	हो							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1097
आया	आ				M	S		participle	low	VM	wrong_lemma	1	आय	file-doli_banaam_arthi.dat	1098
निगल	निगल					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1101
कहकर	कह							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1102
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1114
समझ	समझ					P		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1118
घबरा	घबरा				M	P		participle	low	VM	wrong_lemma	1	घबर	file-doli_banaam_arthi.dat	1130
निकाल	निकाल					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1136
होकर	हो							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1139
सो	सो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1140
कह	कह				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1146
आयी	आ				F	S		participle	low	VM	wrong_lemma	1	आय	file-doli_banaam_arthi.dat	1160
था	था				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1166
था	था				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1173
थी	था				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1178
चलकर	चल							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1182
मिल	मिल					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1184
चल	चल				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1193
हो	हो				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1200
लेकर	ले							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1212
देकर	दे							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1216
कर	कर					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1220
हो	हो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1227
मानकर	मान							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1238
रह	रह				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1246
उभर	उभर							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1250
आयी	आ				F	S		participle	low	VM	wrong_lemma	1	आय	file-doli_banaam_arthi.dat	1251
था	था				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1257
आने	आ					S		participle	low	VM	wrong_lemma	1	आन	file-doli_banaam_arthi.dat	1265
आता	आ				M	S		participle	low	VM	wrong_lemma	1	आत	file-doli_banaam_arthi.dat	1271
हो	हो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1291
बन	बन					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1297
आते	आ				M	S		participle	low	VM	wrong_lemma	1	आत	file-doli_banaam_arthi.dat	1301
हो	हो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1304
हो	हो				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1328
करने	कर				M	P		participle	low	VM	wrong_features	2	कर|करन	file-doli_banaam_arthi.dat	1336
भूलकर	भूल							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1345
हो	हो				F	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1356
ले	ले							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1364
ले	ले							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1384
करवाने	करा							participle	low	VM	wrong_lemma	2	करवा|करवान	file-doli_banaam_arthi.dat	1386
हैं	है					P		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1389
करूँ	कर					S		finite	low	VM	wrong_features	1	कर	file-doli_banaam_arthi.dat	1402
बन	बन				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1410
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1416
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1421
माँग	माँग				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1427
कर	कर							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1432
करवा	करा							participle	low	VM	wrong_lemma	1	करव	file-doli_banaam_arthi.dat	1436
आ	आ				M	P		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1446
मर	मर							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1455
NULL	null							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1461
हुआ	हो				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1464
जाकर	जा							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1472
पहुँचा	पहुँचा					S		participle	low	VM	wrong_lemma	1	पहुँच	file-doli_banaam_arthi.dat	1477
मिलते	मिल				M	S		participle	low	VM	wrong_features	2	मिल|मिलत	file-doli_banaam_arthi.dat	1481
आये	आ				M	P		participle	low	VM	wrong_lemma	1	आय	file-doli_banaam_arthi.dat	1488
पड़ी	पड				F	S		participle	low	VM	wrong_lemma	1	पड़	file-doli_banaam_arthi.dat	1491
चिपकाये	चिपका				M	S		finite	low	VM	wrong_features	2	चिपका|चिपकाय	file-doli_banaam_arthi.dat	1495
करवाया	करा				M	S		participle	low	VM	wrong_lemma	2	करवा|करवाय	file-doli_banaam_arthi.dat	1499
हार	हार					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1507
ले	ले							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1516
कर	कर					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1518
NULL	null							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1533
है	है					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1542
मान	मान				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1554
मार	मार					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1571
सड़ायेंगे	सडा				M	P		finite	medium	VM	wrong_lemma	3	सड़ा|सड़ाय|सड़ायेंग	file-doli_banaam_arthi.dat	1576
समझ	समझ							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1584
कर	कर							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1586
लगा	लगा					S		participle	low	VM	wrong_lemma	1	लग	file-doli_banaam_arthi.dat	1593
सौंप	सौंप					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1603
आने	आ					S		participle	low	VM	wrong_lemma	1	आन	file-doli_banaam_arthi.dat	1618
लेकर	ले							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1630
आता	आ				M	S		participle	low	VM	wrong_lemma	1	आत	file-doli_banaam_arthi.dat	1631
आये	आ				M	P		participle	low	VM	wrong_lemma	1	आय	file-doli_banaam_arthi.dat	1644
हो	हो					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1662
थे	था				M	S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1668
तान	तान							unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1676
बैठ	बैठ					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1677
दौड़	दौड					S		unknown	none	VM	no_analysis	0		file-doli_banaam_arthi.dat	1687
